_time,host,source,sourcetype,index,_bkt,_cd,_indextime,_raw,_serial,_si,_sourcetype,_subsecond,linecount,splunk_server
2025-09-19T06:22:44.849+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93739,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.849, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/clients/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwx--x---"", hash=]",759,7690760a2162; _audit,audittrail,.849224,1,7690760a2162
2025-09-19T06:22:44.833+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93730,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.833, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/clients/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",760,7690760a2162; _audit,audittrail,.833244,1,7690760a2162
2025-09-19T06:22:44.721+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93720,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.721, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/__pycache__/auth.cpython-39.pyc"", isdir=0, size=3005, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",761,7690760a2162; _audit,audittrail,.721011,1,7690760a2162
2025-09-19T06:22:44.710+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93710,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.710, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=177, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",762,7690760a2162; _audit,audittrail,.710807,1,7690760a2162
2025-09-19T06:22:44.700+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93700,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.700, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/cluster/__pycache__/cluster_monitor.cpython-39.pyc"", isdir=0, size=1913, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",763,7690760a2162; _audit,audittrail,.700400,1,7690760a2162
2025-09-19T06:22:44.690+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93690,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.690, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/cluster/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=185, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",764,7690760a2162; _audit,audittrail,.690675,1,7690760a2162
2025-09-19T06:22:44.680+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93680,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.680, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/cluster/cluster_monitor.py"", isdir=0, size=2004, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",765,7690760a2162; _audit,audittrail,.680809,1,7690760a2162
2025-09-19T06:22:44.668+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93671,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.668, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/cluster/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwx--x---"", hash=]",766,7690760a2162; _audit,audittrail,.668574,1,7690760a2162
2025-09-19T06:22:44.658+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93662,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.658, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/cluster/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",767,7690760a2162; _audit,audittrail,.658797,1,7690760a2162
2025-09-19T06:22:44.646+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93653,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.646, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/cluster"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",768,7690760a2162; _audit,audittrail,.646401,1,7690760a2162
2025-09-19T06:22:44.632+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93644,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.632, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/clients"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",769,7690760a2162; _audit,audittrail,.632142,1,7690760a2162
2025-09-19T06:22:44.622+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93635,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.622, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/auth.py"", isdir=0, size=2393, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",770,7690760a2162; _audit,audittrail,.622173,1,7690760a2162
2025-09-19T06:22:44.612+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93626,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.612, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwx--x---"", hash=]",771,7690760a2162; _audit,audittrail,.612109,1,7690760a2162
2025-09-19T06:22:44.602+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93617,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.602, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",772,7690760a2162; _audit,audittrail,.602344,1,7690760a2162
2025-09-19T06:22:44.488+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93608,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.488, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/encryption.py"", isdir=0, size=3125, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",773,7690760a2162; _audit,audittrail,.488512,1,7690760a2162
2025-09-19T06:22:44.478+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93599,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.478, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/clients"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwxr-xr-x"", hash=]",774,7690760a2162; _audit,audittrail,.478348,1,7690760a2162
2025-09-19T06:22:44.467+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93590,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.467, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/auth.py"", isdir=0, size=3797, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",775,7690760a2162; _audit,audittrail,.467774,1,7690760a2162
2025-09-19T06:22:44.448+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93581,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.448, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/asyncio"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",776,7690760a2162; _audit,audittrail,.448876,1,7690760a2162
2025-09-19T06:22:44.438+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93572,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.438, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwx--x---"", hash=]",777,7690760a2162; _audit,audittrail,.438863,1,7690760a2162
2025-09-19T06:22:44.429+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93563,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.429, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",778,7690760a2162; _audit,audittrail,.429235,1,7690760a2162
2025-09-19T06:22:44.419+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93553,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.419, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/asyncio/__pycache__/mdm_handler.cpython-39.pyc"", isdir=0, size=5782, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",779,7690760a2162; _audit,audittrail,.419113,1,7690760a2162
2025-09-19T06:22:44.409+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93543,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.409, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/asyncio/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=170, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",780,7690760a2162; _audit,audittrail,.409356,1,7690760a2162
2025-09-19T06:22:44.298+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93534,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.298, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/asyncio/mdm_handler.py"", isdir=0, size=9010, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",781,7690760a2162; _audit,audittrail,.298800,1,7690760a2162
2025-09-19T06:22:44.289+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93525,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.289, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/asyncio/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwx--x---"", hash=]",782,7690760a2162; _audit,audittrail,.289291,1,7690760a2162
2025-09-19T06:22:44.279+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93516,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.279, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/asyncio/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",783,7690760a2162; _audit,audittrail,.279725,1,7690760a2162
2025-09-19T06:22:44.270+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93507,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.270, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/websocket.py"", isdir=0, size=10360, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",784,7690760a2162; _audit,audittrail,.270200,1,7690760a2162
2025-09-19T06:22:44.257+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93498,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.257, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/splunk"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwxr-xr-x"", hash=]",785,7690760a2162; _audit,audittrail,.257911,1,7690760a2162
2025-09-19T06:22:44.243+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93489,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.243, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/registration_v2_grpc.py"", isdir=0, size=7593, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",786,7690760a2162; _audit,audittrail,.243825,1,7690760a2162
2025-09-19T06:22:44.234+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93480,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.234, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/registration_v2.py"", isdir=0, size=6063, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",787,7690760a2162; _audit,audittrail,.234694,1,7690760a2162
2025-09-19T06:22:44.225+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93471,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.225, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/registration_auth_v2_grpc.py"", isdir=0, size=11655, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",788,7690760a2162; _audit,audittrail,.225044,1,7690760a2162
2025-09-19T06:22:44.215+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93462,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.215, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/registration_auth_v2.py"", isdir=0, size=18217, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",789,7690760a2162; _audit,audittrail,.215716,1,7690760a2162
2025-09-19T06:22:44.202+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93453,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.202, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/registration.py"", isdir=0, size=10506, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",790,7690760a2162; _audit,audittrail,.202798,1,7690760a2162
2025-09-19T06:22:44.193+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93444,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.193, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/py23.py"", isdir=0, size=557, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",791,7690760a2162; _audit,audittrail,.193344,1,7690760a2162
2025-09-19T06:22:44.183+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93435,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.183, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rwxr-xr-x"", hash=]",792,7690760a2162; _audit,audittrail,.183879,1,7690760a2162
2025-09-19T06:22:44.174+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93426,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.174, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/mdm.py"", isdir=0, size=4704, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",793,7690760a2162; _audit,audittrail,.174310,1,7690760a2162
2025-09-19T06:22:44.164+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93417,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.164, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/key_bundle.py"", isdir=0, size=2070, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",794,7690760a2162; _audit,audittrail,.164972,1,7690760a2162
2025-09-19T06:22:44.154+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93408,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.154, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/encryption_context.py"", isdir=0, size=4481, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",795,7690760a2162; _audit,audittrail,.154973,1,7690760a2162
2025-09-19T06:22:44.145+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93399,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.145, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/discovery.py"", isdir=0, size=7632, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",796,7690760a2162; _audit,audittrail,.145575,1,7690760a2162
2025-09-19T06:22:44.135+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93390,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.135, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/device.py"", isdir=0, size=4948, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",797,7690760a2162; _audit,audittrail,.135886,1,7690760a2162
2025-09-19T06:22:44.125+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93381,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.125, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/auth.py"", isdir=0, size=1722, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",798,7690760a2162; _audit,audittrail,.125810,1,7690760a2162
2025-09-19T06:22:44.115+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93372,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.115, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/asyncio"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rwxr-xr-x"", hash=]",799,7690760a2162; _audit,audittrail,.115995,1,7690760a2162
2025-09-19T06:22:44.105+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93363,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.105, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/__pycache__"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:26 2025"", mode=""rwx--x---"", hash=]",800,7690760a2162; _audit,audittrail,.105995,1,7690760a2162
2025-09-19T06:22:44.096+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93354,1758262964,"Audit:[timestamp=09-19-2025 06:22:44.096, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/__init__.py"", isdir=0, size=53, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:51 2025"", mode=""rw-r--r--"", hash=]",801,7690760a2162; _audit,audittrail,.096479,1,7690760a2162
2025-09-19T06:22:43.985+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93345,1758262963,"Audit:[timestamp=09-19-2025 06:22:43.985, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/yarl/__pycache__/_url.cpython-39.pyc"", isdir=0, size=39150, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",802,7690760a2162; _audit,audittrail,.985362,1,7690760a2162
2025-09-19T06:22:43.975+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:93336,1758262963,"Audit:[timestamp=09-19-2025 06:22:43.975, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/yarl/__pycache__/_quoting.cpython-39.pyc"", isdir=0, size=536, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",803,7690760a2162; _audit,audittrail,.975770,1,7690760a2162
